season,week,home,away,neutral,home_sp,away_sp,sp_diff,home_open_spread,home_open_ml,away_open_ml,home_points,away_points,home_win
2023,2,Washington,Tulsa,0,16.4,-13.7,30.1,-35.5,,,43,10,1
2023,2,North Carolina,App State,0,7.4,3.8,3.6,-14.5,-800,525,40,34,1
2023,2,Liberty,New Mexico State,0,8,-1.8,9.8,-13,-550,390,33,17,1
2023,2,Florida Atlantic,Ohio,0,-9.4,-1.6,-7.8,-5,-200,170,10,17,0
2023,2,Oklahoma,SMU,0,15,10.1,4.9,-14,-950,600,28,11,1
2023,2,Old Dominion,Louisiana,0,-10.1,0.4,-10.5,8,220,,38,31,1
2023,2,Georgia Southern,UAB,0,-5.2,-14.7,9.5,-5,-230,190,49,35,1
2023,2,Florida International,North Texas,0,-21.2,-6.7,-14.5,14,410,-585,46,39,1
2023,2,Pittsburgh,Cincinnati,0,-7.3,-6.8,-0.5,-7,-300,250,21,27,0
2023,2,Georgia State,UConn,0,-6.8,-15.6,8.8,-5,-160,135,35,14,1
2023,2,Missouri,Middle Tennessee,0,19.3,-9.5,28.8,-20.5,-1600,800,23,19,1
2023,2,Arkansas State,Memphis,0,-6.3,3.5,-9.8,21.5,800,-1600,3,37,0
2023,2,Rice,Houston,0,-10.2,-7.8,-2.4,9,275,-350,43,41,1
2023,2,Boise State,UCF,0,5.9,3.4,2.5,-1.5,130,-162,16,18,0
2023,2,Texas Tech,Oregon,0,6.1,26.2,-20.1,3.5,164,-245,30,38,0
2023,2,Coastal Carolina,Jacksonville State,0,-1.2,-1.6,0.4,-13,-550,390,30,16,1
2023,2,Alabama,Texas,0,23.1,23.2,-0.1,-6.5,-300,250,24,34,0
2023,2,Washington State,Wisconsin,0,4.9,9.4,-4.5,4.5,155,-180,31,22,1
2023,2,Maryland,Charlotte,0,11,-21.4,32.4,-24.5,-3500,1100,38,20,1
2023,2,Mississippi State,Arizona,0,0.5,14.1,-13.6,-13,-420,315,31,24,1
2023,2,Minnesota,Eastern Michigan,0,0.4,-12.3,12.7,-19.5,-1300,725,25,6,1
2023,2,Rutgers,Temple,0,3.5,-21,24.5,-10,-400,300,36,7,1
2023,2,San Diego State,UCLA,0,-10.3,9.7,-20.0,13,400,-575,10,35,0
2023,2,Sam Houston,Air Force,1,-13.8,5.9,-19.7,15,475,-700,3,13,0
2023,2,Florida State,Southern Miss,0,19.4,-14.4,33.8,-28,-10000,1600,66,13,1
2023,2,Arizona State,Oklahoma State,0,-11.3,6.7,-18.0,3.5,145,-170,15,27,0
2023,2,USC,Stanford,0,9.4,-11.9,21.3,-30,-10000,1600,56,10,1
2023,2,California,Auburn,0,-0.1,7.6,-7.7,6,170,-192,10,14,0
2023,3,Memphis,Navy,0,3.5,-13.7,17.2,-16,-650,450,28,24,1
2023,3,UTSA,Army,0,5.4,-4,9.4,-10,-285,235,29,37,0
2023,3,Maryland,Virginia,0,11,-10.8,21.8,-14,-625,430,42,14,1
2023,3,Air Force,Utah State,0,5.9,-10.9,16.8,-8.5,-380,290,39,21,1
2023,3,Wisconsin,Georgia Southern,0,9.4,-5.2,14.6,-15,-900,575,35,14,1
2023,3,Old Dominion,Wake Forest,0,-10.1,-7.9,-2.2,14,475,-700,24,27,0
2023,3,Illinois,Penn State,0,-2.5,23.5,-26.0,12.5,425,,13,30,0
2023,3,Missouri,Kansas State,0,19.3,16.2,3.1,2,142,,30,27,1
2023,3,Ohio,Iowa State,0,-1.6,7.5,-9.1,2,110,-130,10,7,1
2023,3,Mississippi State,LSU,0,0.5,19.1,-18.6,9,300,-400,14,41,0
2023,3,Indiana,Louisville,1,-7.4,8,-15.4,9.5,280,-360,14,21,0
2023,3,Boston College,Florida State,0,-5.9,19.4,-25.3,28.5,1600,-10000,29,31,0
2023,3,Buffalo,Liberty,0,-15.2,8,-23.2,4.5,150,-175,27,55,0
2023,3,Eastern Michigan,Massachusetts,0,-12.3,-17.5,5.2,-10,-410,305,19,17,1
2023,3,Notre Dame,Central Michigan,0,20.1,-19.1,39.2,-33,,,41,17,1
2023,3,Rutgers,Virginia Tech,0,3.5,5.8,-2.3,-4.5,-185,160,35,16,1
2023,3,Georgia,South Carolina,0,31.2,4.3,26.9,-24,,,24,14,1
2023,3,Iowa,Western Michigan,0,5.8,-15.9,21.7,-25,-6500,1300,41,10,1
2023,3,Tulsa,Oklahoma,0,-13.7,15,-28.7,26,1200,-5000,17,66,0
2023,3,North Carolina,Minnesota,0,7.4,0.4,7.0,-6,-265,,31,13,1
2023,3,App State,East Carolina,0,3.8,-12.8,16.6,-9.5,-370,285,43,28,1
2023,3,UConn,Florida International,0,-15.6,-21.2,5.6,-10,-410,305,17,24,0
2023,3,Oregon State,San Diego State,0,12.6,-10.3,22.9,-22,-2500,1000,26,9,1
2023,3,South Florida,Alabama,0,-6.6,23.1,-29.7,31.5,2500,-20000,3,17,0
2023,3,Duke,Northwestern,0,9.4,-1.3,10.7,-19,-1200,700,38,14,1
2023,3,Texas A&M,UL Monroe,0,15.6,-21.6,37.2,-32,-20000,2500,47,3,1
2023,3,Southern Miss,Tulane,0,-14.4,2.8,-17.2,11,360,-500,3,21,0
2023,3,Ohio State,Western Kentucky,0,25.2,-2,27.2,-27.5,-6500,1300,63,10,1
2023,3,Michigan State,Washington,0,-6.8,16.4,-23.2,12,500,-750,7,41,0
2023,3,Charlotte,Georgia State,0,-21.4,-6.8,-14.6,8.5,205,-245,25,41,0
2023,3,Nebraska,Northern Illinois,0,0.3,-7.5,7.8,-13,-500,360,35,11,1
2023,3,Florida,Tennessee,0,6.8,16.2,-9.4,7.5,215,-260,29,16,1
2023,3,UAB,Louisiana,0,-14.7,0.4,-15.1,-1,-130,100,21,41,0
2023,3,Troy,James Madison,0,9.8,11.8,-2.0,-3.5,-142,,14,16,0
2023,3,Toledo,San José State,0,3.7,-3.4,7.1,-7.5,-300,250,21,17,1
2023,3,Cincinnati,Miami (OH),0,-6.8,2.8,-9.6,-16.5,-625,430,24,31,0
2023,3,Louisiana Tech,North Texas,0,-12.9,-6.7,-6.2,-3,-180,155,37,40,0
2023,3,Oklahoma State,South Alabama,0,6.7,5.1,1.6,-9,-290,240,7,33,0
2023,3,UNLV,Vanderbilt,0,1.4,-12.7,14.1,4,175,-210,40,37,1
2023,3,Michigan,Bowling Green,0,31.3,-7.8,39.1,-40,,,31,6,1
2023,3,Ole Miss,Georgia Tech,0,18.4,0.3,18.1,-19,-1400,750,48,23,1
2023,3,Kentucky,Akron,0,10.5,-21.6,32.1,-24.5,-3500,1100,35,3,1
2023,3,West Virginia,Pittsburgh,0,7.5,-7.3,14.8,2,-142,,17,6,1
2023,3,Purdue,Syracuse,0,-7.3,-4.4,-2.9,0,120,-140,20,35,0
2023,3,Arkansas,BYU,0,3.5,-3.3,6.8,-10,-390,295,31,38,0
2023,3,Oregon,Hawai'i,0,26.2,-16.4,42.6,-37,,,55,10,1
2023,3,Clemson,Florida Atlantic,0,10.5,-9.4,19.9,-24,-2500,1050,48,14,1
2023,3,Houston,TCU,0,-7.8,7.9,-15.7,8,260,-320,13,36,0
2023,3,New Mexico,New Mexico State,0,-16.5,-1.8,-14.7,-1.5,-110,-110,17,27,0
2023,3,Texas,Wyoming,0,23.2,-3.6,26.8,-28,-10000,1600,31,10,1
2023,3,Colorado,Colorado State,0,-4.9,-8.9,4.0,-17,-2400,,43,35,1
2023,3,Arizona State,Fresno State,0,-11.3,2.5,-13.8,2.5,145,-170,0,29,0
2023,3,Nevada,Kansas,0,-22,9.9,-31.9,28,,,24,31,0
2023,3,Arizona,UTEP,0,14.1,-16.2,30.3,-17,-950,600,31,10,1
2023,4,Coastal Carolina,Georgia State,0,-1.2,-6.8,5.6,-6.5,-240,200,17,30,0
2023,4,Purdue,Wisconsin,0,-7.3,9.4,-16.7,7,220,-270,17,38,0
2023,4,Virginia,NC State,0,-10.8,7.4,-18.2,9,285,-370,21,24,0
2023,4,San José State,Air Force,0,-3.4,5.9,-9.3,4,160,-185,20,45,0
2023,4,San Diego State,Boise State,0,-10.3,5.9,-16.2,7,225,-275,31,34,0
2023,4,Syracuse,Army,0,-4.4,-4,-0.4,-13.5,-500,400,29,16,1
2023,4,Michigan,Rutgers,0,31.3,3.5,27.8,-24,-2800,1100,31,7,1
2023,4,TCU,SMU,0,7.9,10.1,-2.2,-6,-230,190,34,17,1
2023,4,Troy,Western Kentucky,0,9.8,-2,11.8,-3,-150,130,27,24,1
2023,4,Northern Illinois,Tulsa,0,-7.5,-13.7,6.2,-3,-175,150,14,22,0
2023,4,Cincinnati,Oklahoma,0,-6.8,15,-21.8,13.5,375,-525,6,20,0
2023,4,Marshall,Virginia Tech,0,-9,5.8,-14.8,-7.5,-300,250,24,17,1
2023,4,Clemson,Florida State,0,10.5,19.4,-8.9,1.5,105,-125,24,31,0
2023,4,Texas A&M,Auburn,0,15.6,7.6,8.0,-7,-275,225,27,10,1
2023,4,Vanderbilt,Kentucky,0,-12.7,10.5,-23.2,13.5,400,-575,28,45,0
2023,4,Toledo,Western Michigan,0,3.7,-15.9,19.6,-20.5,-1200,700,49,31,1
2023,4,Ball State,Georgia Southern,0,-14.9,-5.2,-9.7,7,225,-275,3,40,0
2023,4,Louisville,Boston College,0,8,-5.9,13.9,-13.5,-625,430,56,28,1
2023,4,UConn,Duke,0,-15.6,9.4,-25.0,22.5,850,-1800,7,41,0
2023,4,Kansas,BYU,0,9.9,-3.3,13.2,-8,-320,260,38,27,1
2023,4,Illinois,Florida Atlantic,0,-2.5,-9.4,6.9,-15,-700,525,23,17,1
2023,4,Utah,UCLA,0,8.5,9.7,-1.2,-5,-240,200,14,7,1
2023,4,Oregon,Colorado,0,26.2,-4.9,31.1,-16.5,-1200,700,42,6,1
2023,4,Bowling Green,Ohio,0,-7.8,-1.6,-6.2,9,280,-360,7,38,0
2023,4,Temple,Miami,0,-21,9.6,-30.6,25,1100,-3300,7,41,0
2023,4,Nebraska,Louisiana Tech,0,0.3,-12.9,13.2,-19.5,-1000,625,28,14,1
2023,4,West Virginia,Texas Tech,0,7.5,6.1,1.4,6,190,-225,20,13,1
2023,4,Michigan State,Maryland,0,-6.8,11,-17.8,6,180,-220,9,31,0
2023,4,Alabama,Ole Miss,0,23.1,18.4,4.7,-14.5,-260,215,24,10,1
2023,4,Massachusetts,New Mexico,0,-17.5,-16.5,-1.0,-3.5,-148,145,31,34,0
2023,4,Tennessee,UTSA,0,16.2,5.4,10.8,-20,-1400,750,45,14,1
2023,4,Iowa State,Oklahoma State,0,7.5,6.7,0.8,-2.5,-150,130,34,27,1
2023,4,South Florida,Rice,0,-6.6,-10.2,3.6,2,105,-125,42,29,1
2023,4,Jacksonville State,Eastern Michigan,0,-1.6,-12.3,10.7,-4.5,-200,170,21,0,1
2023,4,South Alabama,Central Michigan,0,5.1,-19.1,24.2,-14.5,-700,475,30,34,0
2023,4,Florida International,Liberty,0,-21.2,8,-29.2,13,305,-410,6,38,0
2023,4,Wake Forest,Georgia Tech,0,-7.9,0.3,-8.2,-7,-240,200,16,30,0
2023,4,Houston,Sam Houston,0,-7.8,-13.8,6.0,-14,-440,330,38,7,1
2023,4,Washington State,Oregon State,0,4.9,12.6,-7.7,2.5,110,-130,38,35,1
2023,4,Wyoming,App State,0,-3.6,3.8,-7.4,-1.5,-130,110,22,19,1
2023,4,Arkansas State,Southern Miss,0,-6.3,-14.4,8.1,5,190,-230,44,37,1
2023,4,Florida,Charlotte,0,6.8,-21.4,28.2,-27,-6500,1300,22,7,1
2023,4,LSU,Arkansas,0,19.1,3.5,15.6,-13.5,-1000,625,34,31,1
2023,4,Stanford,Arizona,0,-11.9,14.1,-26.0,10,290,-380,20,21,0
2023,4,Texas State,Nevada,0,-1.6,-22,20.4,-16.5,-800,525,35,24,1
2023,4,Middle Tennessee,Colorado State,0,-9.5,-8.9,-0.6,-2,-130,110,23,31,0
2023,4,Missouri,Memphis,1,19.3,3.5,15.8,-6.5,-275,225,34,27,1
2023,4,South Carolina,Mississippi State,0,4.3,0.5,3.8,-5,-210,175,37,30,1
2023,4,Louisiana,Buffalo,0,0.4,-15.2,15.6,-9.5,-340,270,45,38,1
2023,4,Indiana,Akron,0,-7.4,-21.6,14.2,-17.5,-900,575,29,27,1
2023,4,Penn State,Iowa,0,23.5,5.8,17.7,-14,-575,400,31,0,1
2023,4,Notre Dame,Ohio State,0,20.1,25.2,-5.1,7.5,130,-150,14,17,0
2023,4,Northwestern,Minnesota,0,-1.3,0.4,-1.7,13,350,-480,37,34,1
2023,4,Baylor,Texas,0,-8.3,23.2,-31.5,14.5,425,-600,6,38,0
2023,4,Georgia,UAB,0,31.2,-14.7,45.9,-39.5,,,49,21,1
2023,4,Pittsburgh,North Carolina,0,-7.3,7.4,-14.7,5.5,200,-240,24,41,0
2023,4,Utah State,James Madison,0,-10.9,11.8,-22.7,6.5,190,-230,38,45,0
2023,4,Kansas State,UCF,0,16.2,3.4,12.8,-7,-260,215,44,31,1
2023,4,UTEP,UNLV,0,-16.2,1.4,-17.6,3,120,-140,28,45,0
2023,4,Arizona State,USC,0,-11.3,9.4,-20.7,33,,,28,42,0
2023,4,Fresno State,Kent State,0,2.5,-26.3,28.8,-28,-4000,1700,53,10,1
2023,4,Washington,California,0,16.4,-0.1,16.5,-21.5,-1500,775,59,32,1
2023,4,Hawai'i,New Mexico State,0,-16.4,-1.8,-14.6,-3,-140,120,20,17,1
2023,5,Western Kentucky,Middle Tennessee,0,-2,-9.5,7.5,-8,-225,185,31,10,1
2023,5,Tulsa,Temple,0,-13.7,-21,7.3,-4.5,-170,145,48,26,1
2023,5,Sam Houston,Jacksonville State,0,-13.8,-1.6,-12.2,6,210,-250,28,35,0
2023,5,NC State,Louisville,0,7.4,8,-0.6,3,145,-170,10,13,0
2023,5,Oregon State,Utah,0,12.6,8.5,4.1,-2.5,-166,140,21,7,1
2023,5,UTEP,Louisiana Tech,0,-16.2,-12.9,-3.3,-1,-115,-105,10,24,0
2023,5,BYU,Cincinnati,0,-3.3,-6.8,3.5,-3,-135,115,35,27,1
2023,5,Arkansas,Texas A&M,1,3.5,15.6,-12.1,4,200,-245,22,34,0
2023,5,UConn,Utah State,0,-15.6,-10.9,-4.7,4.5,195,-238,33,34,0
2023,5,James Madison,South Alabama,0,11.8,5.1,6.7,-1,-155,130,31,23,1
2023,5,Tulane,UAB,0,2.8,-14.7,17.5,-20,-1400,750,35,23,1
2023,5,Syracuse,Clemson,0,-4.4,10.5,-14.9,9,205,-250,14,31,0
2023,5,Colorado,USC,0,-4.9,9.4,-14.3,17,850,-1350,41,48,0
2023,5,Northwestern,Penn State,0,-1.3,23.5,-24.8,25.5,1100,-3300,13,41,0
2023,5,Akron,Buffalo,0,-21.6,-15.2,-6.4,-2.5,-142,120,10,13,0
2023,5,Minnesota,Louisiana,0,0.4,0.4,0.0,-9.5,,,35,24,1
2023,5,Kentucky,Florida,0,10.5,6.8,3.7,-3.5,-122,102,33,14,1
2023,5,Central Michigan,Eastern Michigan,0,-19.1,-12.3,-6.8,-7.5,-310,250,26,23,1
2023,5,Boston College,Virginia,0,-5.9,-10.8,4.9,-3,-166,140,27,24,1
2023,5,Kent State,Miami (OH),0,-26.3,2.8,-29.1,15.5,455,-625,3,23,0
2023,5,California,Arizona State,0,-0.1,-11.3,11.2,-12,-455,350,24,21,1
2023,5,Marshall,Old Dominion,0,-9,-10.1,1.1,-14,-550,410,41,35,1
2023,5,Texas,Kansas,0,23.2,9.9,13.3,-18.5,-800,525,40,14,1
2023,5,Navy,South Florida,0,-13.7,-6.6,-7.1,-4,-162,136,30,44,0
2023,5,Western Michigan,Ball State,0,-15.9,-14.9,-1.0,-1,-122,102,42,24,1
2023,5,Auburn,Georgia,0,7.6,31.2,-23.6,18,475,-700,20,27,0
2023,5,UCF,Baylor,0,3.4,-8.3,11.7,-12,-450,335,35,36,0
2023,5,Nebraska,Michigan,0,0.3,31.3,-31.0,18,625,-950,7,45,0
2023,5,Purdue,Illinois,0,-7.3,-2.5,-4.8,-1,-115,-105,44,19,1
2023,5,Texas Tech,Houston,0,6.1,-7.8,13.9,-10,-325,260,49,28,1
2023,5,Georgia Tech,Bowling Green,0,0.3,-7.8,8.1,-22,-1800,1000,27,38,0
2023,5,Massachusetts,Arkansas State,0,-17.5,-6.3,-11.2,-1,-115,-105,28,52,0
2023,5,Toledo,Northern Illinois,0,3.7,-7.5,11.2,-12.5,-520,390,35,33,1
2023,5,Maryland,Indiana,0,11,-7.4,18.4,-14,-650,470,44,17,1
2023,5,Memphis,Boise State,0,3.5,5.9,-2.4,-3.5,-170,142,35,32,1
2023,5,Wyoming,New Mexico,0,-3.6,-16.5,12.9,-12,,,35,26,1
2023,5,UNLV,Hawai'i,0,1.4,-16.4,17.8,-10,-440,330,44,20,1
2023,5,Vanderbilt,Missouri,0,-12.7,19.3,-32.0,12,390,-550,21,38,0
2023,5,Ole Miss,LSU,0,18.4,19.1,-0.7,4.5,120,-142,55,49,1
2023,5,Stanford,Oregon,0,-11.9,26.2,-38.1,27,1200,-4000,6,42,0
2023,5,Oklahoma,Iowa State,0,15,7.5,7.5,-21,-1300,725,50,20,1
2023,5,Georgia State,Troy,0,-6.8,9.8,-16.6,-3.5,-115,-105,7,28,0
2023,5,Rice,East Carolina,0,-10.2,-12.8,2.6,-5.5,-145,125,24,17,1
2023,5,Georgia Southern,Coastal Carolina,0,-5.2,-1.2,-4.0,-5,-230,190,38,28,1
2023,5,Southern Miss,Texas State,0,-14.4,-1.6,-12.8,7.5,215,-260,36,50,0
2023,5,Iowa,Michigan State,0,5.8,-6.8,12.6,-11.5,-470,360,26,16,1
2023,5,SMU,Charlotte,0,10.1,-21.4,31.5,-23,-2100,1100,34,16,1
2023,5,Tennessee,South Carolina,0,16.2,4.3,11.9,-11,-490,355,41,20,1
2023,5,Duke,Notre Dame,0,9.4,20.1,-10.7,6.5,180,-218,14,21,0
2023,5,TCU,West Virginia,0,7.9,7.5,0.4,-10.5,-470,360,21,24,0
2023,5,UL Monroe,App State,0,-21.6,3.8,-25.4,13.5,410,-550,40,41,0
2023,5,Air Force,San Diego State,0,5.9,-10.3,16.2,-10.5,-375,295,49,10,1
2023,5,Virginia Tech,Pittsburgh,0,5.8,-7.3,13.1,2.5,114,-135,38,21,1
2023,5,Mississippi State,Alabama,0,0.5,23.1,-22.6,11.5,500,-700,17,40,0
2023,5,Arizona,Washington,0,14.1,16.4,-2.3,18,750,-1200,24,31,0
2023,5,Fresno State,Nevada,0,2.5,-22,24.5,-24.5,-2800,1300,27,9,1
2023,6,Middle Tennessee,Jacksonville State,0,-9.5,-1.6,-7.9,-4,-165,140,30,45,0
2023,6,New Mexico State,Florida International,0,-1.8,-21.2,19.4,-6,-235,195,34,17,1
2023,6,Liberty,Sam Houston,0,8,-13.8,21.8,-18.5,-1000,625,21,16,1
2023,6,Louisiana Tech,Western Kentucky,0,-12.9,-2,-10.9,5,185,-225,28,35,0
2023,6,Oklahoma State,Kansas State,0,6.7,16.2,-9.5,11.5,340,-460,29,21,1
2023,6,Illinois,Nebraska,0,-2.5,0.3,-2.8,-3,-170,145,7,20,0
2023,6,Ohio State,Maryland,0,25.2,11,14.2,-18,-1200,700,37,17,1
2023,6,Mississippi State,Western Michigan,0,0.5,-15.9,16.4,-20,-1500,775,41,28,1
2023,6,Missouri,LSU,0,19.3,19.1,0.2,6,165,-195,39,49,0
2023,6,Texas,Oklahoma,1,23.2,15,8.2,6.5,-225,154,30,34,0
2023,6,Army,Boston College,0,-4,-5.9,1.9,-3,-145,125,24,27,0
2023,6,Wisconsin,Rutgers,0,9.4,3.5,5.9,-13.5,-525,375,24,13,1
2023,6,Massachusetts,Toledo,0,-17.5,3.7,-21.2,18.5,650,-1100,24,41,0
2023,6,Buffalo,Central Michigan,0,-15.2,-19.1,3.9,2,124,-155,37,13,1
2023,6,Temple,UTSA,0,-21,5.4,-26.4,13.5,425,-600,34,49,0
2023,6,NC State,Marshall,0,7.4,-9,16.4,-6.5,-250,210,48,41,1
2023,6,UCLA,Washington State,0,9.7,4.9,4.8,-4,-150,130,25,17,1
2023,6,Iowa,Purdue,0,5.8,-7.3,13.1,-2,-130,110,20,14,1
2023,6,Akron,Northern Illinois,0,-21.6,-7.5,-14.1,5,160,-185,14,55,0
2023,6,Texas A&M,Alabama,0,15.6,23.1,-7.5,8.5,110,-115,20,26,0
2023,6,Ohio,Kent State,0,-1.6,-26.3,24.7,-26,-4000,1200,42,17,1
2023,6,Clemson,Wake Forest,0,10.5,-7.9,18.4,-21,-1500,775,17,12,1
2023,6,Florida State,Virginia Tech,0,19.4,5.8,13.6,-24,-2800,1100,39,17,1
2023,6,North Carolina,Syracuse,0,7.4,-4.4,11.8,-8.5,-370,285,40,7,1
2023,6,Eastern Michigan,Ball State,0,-12.3,-14.9,2.6,-3,-130,110,24,10,1
2023,6,Navy,North Texas,0,-13.7,-6.7,-7.0,-6.5,-240,200,27,24,1
2023,6,Miami (OH),Bowling Green,0,2.8,-7.8,10.6,-11,-410,305,27,0,1
2023,6,Louisiana,Texas State,0,0.4,-1.6,2.0,-2.5,-135,115,34,30,1
2023,6,Florida,Vanderbilt,0,6.8,-12.7,19.5,-18,-1000,625,38,14,1
2023,6,Kansas,UCF,0,9.9,3.4,6.5,-3,105,-125,51,22,1
2023,6,UAB,South Florida,0,-14.7,-6.6,-8.1,4,145,-170,56,35,1
2023,6,Troy,Arkansas State,0,9.8,-6.3,16.1,-16,-800,525,37,3,1
2023,6,Rice,UConn,0,-10.2,-15.6,5.4,-10,-380,290,31,38,0
2023,6,Florida Atlantic,Tulsa,0,-9.4,-13.7,4.3,-3.5,-155,130,20,17,1
2023,6,Arizona State,Colorado,0,-11.3,-4.9,-6.4,4,150,-175,24,27,0
2023,6,Georgia,Kentucky,0,31.2,10.5,20.7,-14,-675,460,51,13,1
2023,6,UL Monroe,South Alabama,0,-21.6,5.1,-26.7,12,320,-360,7,55,0
2023,6,Southern Miss,Old Dominion,0,-14.4,-10.1,-4.3,-3,-155,102,13,17,0
2023,6,Minnesota,Michigan,0,0.4,31.3,-30.9,15,800,-1100,10,52,0
2023,6,Ole Miss,Arkansas,0,18.4,3.5,14.9,-9.5,-470,350,27,20,1
2023,6,Louisville,Notre Dame,0,8,20.1,-12.1,7,200,-240,33,20,1
2023,6,Miami,Georgia Tech,0,9.6,0.3,9.3,-20.5,-1300,725,20,23,0
2023,6,Wyoming,Fresno State,0,-3.6,2.5,-6.1,6,180,-220,24,19,1
2023,6,Boise State,San José State,0,5.9,-3.4,9.3,-9.5,-350,275,35,27,1
2023,6,Baylor,Texas Tech,0,-8.3,6.1,-14.4,1.5,100,-120,14,39,0
2023,6,Utah State,Colorado State,0,-10.9,-8.9,-2.0,0,124,-155,44,24,1
2023,6,Iowa State,TCU,0,7.5,7.9,-0.4,7,210,-250,27,14,1
2023,6,California,Oregon State,0,-0.1,12.6,-12.7,9.5,275,-350,40,52,0
2023,6,USC,Arizona,0,9.4,14.1,-4.7,-22,-1900,900,43,41,1
2023,7,Middle Tennessee,Louisiana Tech,0,-9.5,-12.9,3.4,-2.5,-150,130,31,23,1
2023,7,App State,Coastal Carolina,0,3.8,-1.2,5.0,-6,-225,185,24,27,0
2023,7,Jacksonville State,Liberty,0,-1.6,8,-9.6,6,225,-245,13,31,0
2023,7,Florida International,UTEP,0,-21.2,-16.2,-5.0,1.5,-105,-115,14,27,0
2023,7,New Mexico State,Sam Houston,0,-1.8,-13.8,12.0,-6,-170,145,27,13,1
2023,7,Houston,West Virginia,0,-7.8,7.5,-15.3,2.5,124,-135,41,39,1
2023,7,East Carolina,SMU,0,-12.8,10.1,-22.9,11,320,-425,10,31,0
2023,7,Memphis,Tulane,0,3.5,2.8,0.7,3,170,-170,21,31,0
2023,7,Utah State,Fresno State,0,-10.9,2.5,-13.4,7,185,-298,32,37,0
2023,7,Colorado,Stanford,0,-4.9,-11.9,7.0,-15,-520,340,43,46,0
2023,7,Florida State,Syracuse,0,19.4,-4.4,23.8,-18,-900,575,41,3,1
2023,7,Eastern Michigan,Kent State,0,-12.3,-26.3,14.0,-10.5,-270,270,28,14,1
2023,7,Rutgers,Michigan State,0,3.5,-6.8,10.3,-5,-220,180,27,24,1
2023,7,Michigan,Indiana,0,31.3,-7.4,38.7,-34,,,52,7,1
2023,7,North Texas,Temple,0,-6.7,-21,14.3,-8,-270,220,45,14,1
2023,7,Vanderbilt,Georgia,0,-12.7,31.2,-43.9,31.5,,,20,37,0
2023,7,Alabama,Arkansas,0,23.1,3.5,19.6,-18,-1350,850,24,21,1
2023,7,Cincinnati,Iowa State,0,-6.8,7.5,-14.3,-3.5,-185,160,10,30,0
2023,7,James Madison,Georgia Southern,0,11.8,-5.2,17.0,-3.5,-218,190,41,13,1
2023,7,Purdue,Ohio State,0,-7.3,25.2,-32.5,19.5,625,-1000,7,41,0
2023,7,Ball State,Toledo,0,-14.9,3.7,-18.6,16,525,-800,6,13,0
2023,7,Charlotte,Navy,0,-21.4,-13.7,-7.7,4.5,135,-160,0,14,0
2023,7,Utah,California,0,8.5,-0.1,8.6,-13.5,-375,320,34,14,1
2023,7,Maryland,Illinois,0,11,-2.5,13.5,-14.5,-600,425,24,27,0
2023,7,Penn State,Massachusetts,0,23.5,-17.5,41.0,-43,,,63,0,1
2023,7,Buffalo,Bowling Green,0,-15.2,-7.8,-7.4,-5,-155,154,14,24,0
2023,7,South Florida,Florida Atlantic,0,-6.6,-9.4,2.8,-2,-140,120,14,56,0
2023,7,Washington,Oregon,0,16.4,26.2,-9.8,-1.5,-150,130,36,33,1
2023,7,Army,Troy,0,-4,9.8,-13.8,4,205,-230,0,19,0
2023,7,Virginia Tech,Wake Forest,0,5.8,-7.9,13.7,1,-122,102,30,13,1
2023,7,Central Michigan,Akron,0,-19.1,-21.6,2.5,-13,-470,345,17,10,1
2023,7,South Carolina,Florida,0,4.3,6.8,-2.5,-1,-110,114,39,41,0
2023,7,Tennessee,Texas A&M,0,16.2,15.6,0.6,-3.5,-160,135,20,13,1
2023,7,Oklahoma State,Kansas,0,6.7,9.9,-3.2,4,124,-135,39,32,1
2023,7,TCU,BYU,0,7.9,-3.3,11.2,-5,-205,170,44,11,1
2023,7,Western Michigan,Miami (OH),0,-15.9,2.8,-18.7,9,250,-325,21,34,0
2023,7,Northern Illinois,Ohio,0,-7.5,-1.6,-5.9,7,180,-218,23,13,1
2023,7,Wisconsin,Iowa,0,9.4,5.8,3.6,-9.5,-340,250,6,15,0
2023,7,Nevada,UNLV,0,-22,1.4,-23.4,9.5,290,-380,27,45,0
2023,7,New Mexico,San José State,0,-16.5,-3.4,-13.1,9,255,-310,24,52,0
2023,7,Pittsburgh,Louisville,0,-7.3,8,-15.3,9.5,260,-320,38,21,1
2023,7,Washington State,Arizona,0,4.9,14.1,-9.2,-9,-300,250,6,44,0
2023,7,LSU,Auburn,0,19.1,7.6,11.5,-16,-440,330,48,18,1
2023,7,Georgia State,Marshall,0,-6.8,-9,2.2,-1,-125,-105,41,24,1
2023,7,Texas State,UL Monroe,0,-1.6,-21.6,20.0,-16.5,-1100,675,21,20,1
2023,7,Air Force,Wyoming,0,5.9,-3.6,9.5,-10,-415,310,34,27,1
2023,7,Texas Tech,Kansas State,0,6.1,16.2,-10.1,-1,-118,110,21,38,0
2023,7,North Carolina,Miami,0,7.4,9.6,-2.2,-1,-155,124,41,31,1
2023,7,Kentucky,Missouri,0,10.5,19.3,-8.8,-2.5,-125,114,21,38,0
2023,7,Notre Dame,USC,0,20.1,9.4,10.7,0,-125,105,48,20,1
2023,7,UTSA,UAB,0,5.4,-14.7,20.1,-8.5,-355,275,41,20,1
2023,7,Oregon State,UCLA,0,12.6,9.7,2.9,-4,-192,160,36,24,1
